Dates,XLB US Equity PX_LAST,XLB US Equity PX_OPEN,XLB US Equity PX_HIGH,XLB US Equity PX_LOW,XLB US Equity PX_VOLUME,XLB US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLC US Equity PX_LAST,XLC US Equity PX_OPEN,XLC US Equity PX_HIGH,XLC US Equity PX_LOW,XLC US Equity PX_VOLUME,XLC US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLE US Equity PX_LAST,XLE US Equity PX_OPEN,XLE US Equity PX_HIGH,XLE US Equity PX_LOW,XLE US Equity PX_VOLUME,XLE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLF US Equity PX_LAST,XLF US Equity PX_OPEN,XLF US Equity PX_HIGH,XLF US Equity PX_LOW,XLF US Equity PX_VOLUME,XLF US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLI US Equity PX_LAST,XLI US Equity PX_OPEN,XLI US Equity PX_HIGH,XLI US Equity PX_LOW,XLI US Equity PX_VOLUME,XLI US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLK US Equity PX_LAST,XLK US Equity PX_OPEN,XLK US Equity PX_HIGH,XLK US Equity PX_LOW,XLK US Equity PX_VOLUME,XLK US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLP US Equity PX_LAST,XLP US Equity PX_OPEN,XLP US Equity PX_HIGH,XLP US Equity PX_LOW,XLP US Equity PX_VOLUME,XLP US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLU US Equity PX_LAST,XLU US Equity PX_OPEN,XLU US Equity PX_HIGH,XLU US Equity PX_LOW,XLU US Equity PX_VOLUME,XLU US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLV US Equity PX_LAST,XLV US Equity PX_OPEN,XLV US Equity PX_HIGH,XLV US Equity PX_LOW,XLV US Equity PX_VOLUME,XLV US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLRE US Equity PX_LAST,XLRE US Equity PX_OPEN,XLRE US Equity PX_HIGH,XLRE US Equity PX_LOW,XLRE US Equity PX_VOLUME,XLRE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLY US Equity PX_LAST,XLY US Equity PX_OPEN,XLY US Equity PX_HIGH,XLY US Equity PX_LOW,XLY US Equity PX_VOLUME,XLY US Equity TOT_RETURN_INDEX_GROSS_DVDS,SPX Index PX_LAST,SPX Index PX_OPEN,SPX Index PX_HIGH,SPX Index PX_LOW,SPX Index PX_VOLUME,SPX Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST,VIX Index PX_OPEN,VIX Index PX_HIGH,VIX Index PX_LOW,VIX Index TOT_RETURN_INDEX_GROSS_DVDS,USGG10YR Index PX_LAST,USGG11YR Index PX_OPEN,USGG12YR Index PX_HIGH,USGG13YR Index PX_LOW,USGG14YR Index TOT_RETURN_INDEX_GROSS_DVDS,USGG2YR Index PX_LAST,USGG3YR Index PX_OPEN,USGG4YR Index PX_HIGH,USGG5YR Index PX_LOW,USGG6YR Index TOT_RETURN_INDEX_GROSS_DVDS,FDTR Index PX_LAST,CPI YOY Index PX_LAST,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS,USURTOT Index PX_LAST,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST,VIX Index PX_OPEN,VIX Index PX_HIGH,VIX Index PX_LOW,VIX Index TOT_RETURN_INDEX_GROSS_DVDS,USGG10YR Index PX_LAST,USGG11YR Index PX_OPEN,USGG12YR Index PX_HIGH,USGG13YR Index PX_LOW,USGG14YR Index TOT_RETURN_INDEX_GROSS_DVDS,USGG2YR Index PX_LAST,USGG3YR Index PX_OPEN,USGG4YR Index PX_HIGH,USGG5YR Index PX_LOW,USGG6YR Index TOT_RETURN_INDEX_GROSS_DVDS,FDTR Index PX_LAST,FDTR Index TOT_RETURN_INDEX_GROSS_DVDS,CPI YOY Index PX_LAST,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS,USURTOT Index PX_LAST,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS
2023/1/25,41.635,41.095,41.65,40.955,7204082,70.6655,54.07,53.5,54.19,53.31,4976809,56.2867,45.13,44.905,45.13,44.19,26861234,80.9354,36.06,35.47,36.07,35.455,38458654,57.3287,100.17,99.63,100.435,98.795,11728321,152.8608,66.995,66,67.165,65.385,14342294,87.9988,73.33,72.71,73.33,72.35,11606801,126.0298,34.33,34.29,34.41,33.98,25982970,77.3453,133.52,132.59,133.55,132.21,5999062,187.9021,39.54,39.25,39.61,39.15,8163146,50.8693,70.855,69.425,70.95,68.9,7540386,93.1521,4016.22,3982.71,4019.55,3949.06,612496177,6221.2157,19.08,19.56,20.9,18.99,19.08,3.4416,3.4436,3.4875,3.416,3.4416,4.125,4.1435,4.1641,4.1065,4.125,4.5,6.5,6.5,3.5,3.5,19.08,19.56,20.9,18.99,19.08,3.4416,3.4436,3.4875,3.416,3.4416,4.125,4.1435,4.1641,4.1065,4.125,4.5,4.5,6.5,6.5,3.5,3.5
2023/1/26,41.835,41.285,41.8525,41.155,11506234,71.005,54.91,54.45,54.92,54.11,4303637,57.1612,46.555,45.86,46.575,45.3,36663010,83.491,36.25,36.15,36.305,35.905,29944164,57.6307,100.72,100.88,100.88,99.47,14985518,153.7001,68.065,67.65,68.095,66.95,11161740,89.4042,73.07,73.25,73.31,72.83,8081676,125.583,34.445,34.15,34.5,34.085,20360084,77.6044,133.77,133.83,133.95,132.73,6861168,188.254,39.99,39.76,39.99,39.55,4497424,51.4483,72.305,72.11,72.515,71.395,9641134,95.0584,4060.43,4036.08,4061.57,4013.29,609400783,6290.1499,18.73,19.05,19.48,18.67,18.73,3.4947,3.4361,3.5168,3.4343,3.4947,4.1826,4.1229,4.1929,4.1188,4.1826,4.5,6.5,6.5,3.5,3.5,18.73,19.05,19.48,18.67,18.73,3.4947,3.4361,3.5168,3.4343,3.4947,4.1826,4.1229,4.1929,4.1188,4.1826,4.5,4.5,6.5,6.5,3.5,3.5
2023/1/27,41.7,41.55,41.995,41.51,6839558,70.7758,55.29,54.8,55.5957,54.8,3764082,57.5568,45.615,46.305,46.535,45.54,34841082,81.8052,36.25,36.2,36.46,36.15,30787365,57.6307,101.14,100.5,101.615,100.42,14187326,154.341,68.35,67.635,68.83,67.605,13549320,89.7786,72.86,73.02,73.195,72.505,10341793,125.2221,34.445,34.37,34.5925,34.235,15425768,77.6044,132.86,133.57,133.71,132.69,5854552,186.9733,40.35,39.87,40.52,39.86,3519935,51.9114,73.945,72.365,74.515,72.35,10945330,97.2144,4070.56,4053.72,4094.21,4048.7,627301536,6305.9509,18.51,18.9,19,17.97,18.51,3.5035,3.502,3.5608,3.4979,3.5035,4.199,4.1805,4.2258,4.1785,4.199,4.5,6.5,6.5,3.5,3.5,18.51,18.9,19,17.97,18.51,3.5035,3.502,3.5608,3.4979,3.5035,4.199,4.1805,4.2258,4.1785,4.199,4.5,4.5,6.5,6.5,3.5,3.5
2023/1/30,41.415,41.445,41.94,41.36,10421838,70.2921,54.42,54.74,55.115,54.39,3857076,56.6511,44.57,45.285,45.35,44.5075,27524908,79.9311,36.07,36.06,36.3299,36.01,31595005,57.3446,100.15,100.51,101.49,100.065,10057928,152.8303,67.045,67.565,67.86,66.9875,9705914,88.0644,72.95,72.71,73.495,72.71,10463129,125.3768,34.29,34.32,34.68,34.2625,15561042,77.2552,131.66,132.61,133.44,131.455,7055400,185.2846,39.86,40.03,40.495,39.83,3806503,51.281,72.685,73.39,73.875,72.625,9578440,95.5579,4017.77,4049.27,4063.85,4015.55,591870717,6224.7508,19.94,19.76,20.25,19.54,19.94,3.5366,3.5071,3.5699,3.4922,3.5366,4.2341,4.2093,4.2691,4.1929,4.2341,4.5,6.5,6.5,3.5,3.5,19.94,19.76,20.25,19.54,19.94,3.5366,3.5071,3.5699,3.4922,3.5366,4.2341,4.2093,4.2691,4.1929,4.2341,4.5,4.5,6.5,6.5,3.5,3.5
2023/1/31,42.325,41.445,42.34,41.445,7742740,71.8366,55.08,54.43,55.095,54.43,4265457,57.3381,44.965,44.42,45.0325,43.965,27848274,80.6395,36.56,36.14,36.57,35.97,30282099,58.1236,101.85,100.45,101.88,100.09,10367547,155.4245,67.98,67.045,68.01,67,8871606,89.2926,73.74,73.09,73.75,72.87,8002698,126.7345,34.545,34.385,34.555,33.98,19442306,77.8297,133.36,131.96,133.38,131.83,6290643,187.677,40.59,39.85,40.645,39.76,4274942,52.2202,74.35,72.765,74.35,72.765,6975576,97.7469,4076.6,4020.85,4077.16,4020.44,949382016,6316.0183,19.4,20.12,20.7,19.13,19.4,3.5069,3.544,3.5495,3.4829,3.5069,4.2011,4.2382,4.2485,4.1744,4.2011,4.5,6.4,6.4,3.5,3.5,19.4,20.12,20.7,19.13,19.4,3.5069,3.544,3.5495,3.4829,3.5069,4.2011,4.2382,4.2485,4.1744,4.2011,4.5,4.5,6.4,6.4,3.5,3.5
2023/2/1,42.605,42.08,42.95,41.805,14447260,72.3119,55.73,54.69,55.995,54.3,7523173,58.0148,44.08,44.755,44.945,43.5,46967192,79.0524,36.56,36.18,36.88,36.095,51418673,58.1236,102.59,101.44,103.325,100.98,16673662,156.5537,69.58,67.93,70.135,67.605,18852750,91.3942,74.33,73.68,74.66,73.36,15447622,127.7485,34.605,34.38,34.85,34.135,30944980,77.9649,133.99,133.36,134.81,132.36,11843040,188.5636,40.89,40.42,41.17,39.99,7920987,52.6062,75.76,74.155,76.355,73.39,13913734,99.6006,4119.21,4070.07,4148.95,4037.2,791134659,6382.0726,17.87,19.62,20.04,17.7,17.87,3.4166,3.5142,3.5161,3.3819,3.4166,4.1063,4.2073,4.2549,4.0796,4.1063,4.75,6.4,6.4,3.5,3.5,17.87,19.62,20.04,17.7,17.87,3.4166,3.5142,3.5161,3.3819,3.4166,4.1063,4.2073,4.2549,4.0796,4.1063,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/2,42.47,42.42,42.5925,41.835,12327984,72.0827,59.39,58.45,59.79,58.125,9444675,61.8248,43.075,43.91,43.995,42.6,49803012,77.25,36.66,36.76,36.805,36.365,42107281,58.2825,103.39,102.97,103.99,102.33,13459841,157.7745,71.48,70.77,71.88,70.445,18824052,93.8899,73.69,73.83,74.17,73.36,12238803,126.6486,34.68,34.625,35.065,34.355,24997080,78.1338,133.08,133.01,133.258,132.13,11274699,187.2829,41.83,41.31,42.21,41.24,7014574,53.8155,78.08,77.405,79.0125,77.05,14039672,102.6507,4179.76,4158.68,4195.44,4141.88,845209740,6476.2411,18.73,17.74,19.25,17.06,18.73,3.3927,3.4203,3.4221,3.3308,3.3927,4.1042,4.0981,4.1187,4.0321,4.1042,4.75,6.4,6.4,3.5,3.5,18.73,17.74,19.25,17.06,18.73,3.3927,3.4203,3.4221,3.3308,3.3927,4.1042,4.0981,4.1187,4.0321,4.1042,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/3,41.705,42.005,42.34,41.645,11875752,70.7843,58.2,58.02,59.43,58.01,7829219,60.5861,42.98,43.255,43.955,42.935,45454818,77.0796,36.59,36.37,36.9,36.36,43155021,58.1713,102.85,102.72,103.7,102.58,13567815,156.9505,70.885,70.25,72.045,70.145,16145326,93.1083,73.4,73.91,73.93,72.86,12874814,126.1502,33.955,34.37,34.505,33.5,25362286,76.5004,132.69,133.17,133.6,132.25,10046771,186.7341,40.96,41.23,41.26,40.41,7467168,52.6962,75.675,75.74,77.475,75.34,13593706,99.4888,4136.48,4136.69,4182.36,4123.36,735516487,6409.4615,18.33,18.57,19.3,17.93,18.33,3.5246,3.3872,3.5524,3.3635,3.5246,4.2886,4.0918,4.3135,4.0795,4.2886,4.75,6.4,6.4,3.5,3.5,18.33,18.57,19.3,17.93,18.33,3.5246,3.3872,3.5524,3.3635,3.5246,4.2886,4.0918,4.3135,4.0795,4.2886,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/6,41.245,41.335,41.5,41.025,12524686,70.0036,57.5,57.52,57.98,57.17,5708272,59.8574,42.785,43.02,43.345,42.2575,31714340,76.7299,36.58,36.38,36.59,36.3,32273606,58.1554,102.6,102.35,102.9923,102.185,10260898,156.569,70.02,70.1,70.65,69.755,12977458,91.9721,73.49,73.28,73.63,73.23,7209101,126.3048,34.245,33.83,34.2725,33.77,31414134,77.1538,131.95,132.5,132.78,131.77,7328283,185.6927,40.7,40.38,40.744,40.19,5384418,52.3617,75.565,75.39,76.025,74.935,8770272,99.3442,4111.08,4119.57,4124.63,4093.38,590026670,6370.5388,19.43,19.23,19.81,19.21,19.43,3.6399,3.5543,3.653,3.5337,3.6399,4.4724,4.3448,4.4912,4.3323,4.4724,4.75,6.4,6.4,3.5,3.5,19.43,19.23,19.81,19.21,19.43,3.6399,3.5543,3.653,3.5337,3.6399,4.4724,4.3448,4.4912,4.3323,4.4724,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/7,41.8,41.19,41.905,41.17,15106044,70.9456,58.57,57.39,58.7699,57.26,7167224,60.9712,44.175,43.055,44.24,42.83,41014032,79.2227,37,36.35,37.1052,36.35,33000523,58.8231,102.92,102.3,103.185,101.25,10946134,157.0573,71.77,70.125,72.04,70.095,15708144,94.2708,73.18,72.96,73.32,72.4489,9268430,125.772,34.23,34.09,34.34,33.755,21124612,77.12,132.8,131.49,133.19,131.025,7551007,186.8889,40.54,40.391,40.755,40.01,7056726,52.1559,75.74,75.235,75.9309,73.8275,9833200,99.5743,4164,4105.35,4176.54,4088.39,675865264,6452.6575,18.66,19.54,19.99,18.43,18.66,3.6735,3.6418,3.6886,3.5912,3.6735,4.4644,4.4724,4.4791,4.3766,4.4644,4.75,6.4,6.4,3.5,3.5,18.66,19.54,19.99,18.43,18.66,3.6735,3.6418,3.6886,3.5912,3.6735,4.4644,4.4724,4.4791,4.3766,4.4644,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/8,41.465,41.58,41.98,41.435,10531866,70.377,56.73,57.63,57.81,56.43,6530462,59.0558,43.78,44.14,44.365,43.5275,26967160,78.5143,36.78,36.73,37.095,36.68,34555520,58.4733,102.34,102.39,102.83,102,7429670,156.1722,70.905,71.91,72.295,70.76,12577078,93.1346,72.62,72.78,72.91,72.49,8933483,124.8096,33.655,34.03,34.045,33.485,22471696,75.8245,132.41,132.32,133.15,132.21,5614147,186.34,40.43,40.38,40.61,40.235,4347799,52.0144,75.095,75.49,75.675,74.575,11128086,98.7263,4117.86,4153.47,4156.85,4111.67,651034169,6381.3555,19.63,18.88,20.12,18.55,19.63,3.6098,3.6698,3.6904,3.6079,3.6098,4.4208,4.456,4.4774,4.4124,4.4208,4.75,6.4,6.4,3.5,3.5,19.63,18.88,20.12,18.55,19.63,3.6098,3.6698,3.6904,3.6079,3.6098,4.4208,4.456,4.4774,4.4124,4.4208,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/9,40.865,41.785,41.875,40.68,16661174,69.3586,55.49,57.44,57.46,55.285,6056289,57.765,43.405,43.785,43.925,43.3725,32150312,77.8418,36.37,36.93,37.04,36.29,44329561,57.8215,101.42,102.84,103.08,101.135,8882518,154.7683,70.515,72,72.12,70.235,12624028,92.6223,72.3,73,73.26,72.205,8341482,124.2596,33.195,33.735,33.92,33.1375,20715510,74.7881,131.25,132.74,133.245,131.04,8085922,184.7076,40.04,40.72,40.85,39.93,3476892,51.5126,74.955,76.095,76.595,74.585,8316184,98.5423,4081.5,4144.25,4156.23,4069.67,689749135,6325.9707,20.71,19.24,21.08,19.02,20.71,3.6579,3.5993,3.6883,3.5693,3.6579,4.482,4.4313,4.5093,4.4044,4.482,4.75,6.4,6.4,3.5,3.5,20.71,19.24,21.08,19.02,20.71,3.6579,3.5993,3.6883,3.5693,3.6579,4.482,4.4313,4.5093,4.4044,4.482,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/10,41.015,40.775,41.075,40.53,7015928,69.6132,54.96,55.34,55.57,54.81,4483281,57.2132,45.105,44.125,45.195,44.085,40003254,80.8906,36.49,36.19,36.52,36.07,28108890,58.0123,102.14,101.19,102.22,101.08,7710516,155.867,70.19,69.99,70.43,69.525,9861570,92.1954,72.97,72.3,73.03,72.145,8197163,125.4111,33.855,33.23,33.885,33.19,30963478,76.2751,132.49,131.43,132.625,131.25,6198653,186.4526,40.12,39.83,40.23,39.615,4253504,51.6155,74.075,74.3,74.655,73.475,6433390,97.3853,4090.46,4068.92,4094.36,4060.79,615231190,6340.6817,20.53,20.74,21.94,20.44,20.53,3.732,3.6674,3.7492,3.656,3.732,4.517,4.4883,4.5297,4.4727,4.517,4.75,6.4,6.4,3.5,3.5,20.53,20.74,21.94,20.44,20.53,3.732,3.6674,3.7492,3.656,3.732,4.517,4.4883,4.5297,4.4727,4.517,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/13,41.23,41.085,41.3125,40.82,5498550,69.9781,55.74,55.23,55.93,55.04,2956286,58.0252,44.99,44.875,45.1625,44.41,24744892,80.6843,36.91,36.47,36.91,36.44,32209034,58.68,103.07,102.34,103.13,102.16,5781413,157.2862,71.405,70.465,71.5605,70.42,8411828,93.7913,73.8,73.19,73.8275,73.15,7440544,126.8376,34.06,33.87,34.145,33.87,16183864,76.737,133.59,132.51,133.595,132.51,6300295,188.0006,40.49,40.27,40.555,40.22,2943115,52.0915,75.16,74.07,75.1925,73.57,6721636,98.8118,4137.29,4096.62,4138.9,4092.67,601223890,6414.256,20.34,21.66,21.69,20.33,20.34,3.7016,3.7397,3.7531,3.6997,3.7016,4.5175,4.5065,4.5577,4.5001,4.5175,4.75,6.4,6.4,3.5,3.5,20.34,21.66,21.69,20.33,20.34,3.7016,3.7397,3.7531,3.6997,3.7016,4.5175,4.5065,4.5577,4.5001,4.5175,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/14,41.325,41.055,41.4375,40.85,8214948,70.1394,55.76,55.46,55.94,54.97,5888055,58.046,45.005,44.635,45.3325,44.51,27022610,80.7112,36.71,36.84,37.075,36.48,33525330,58.362,102.79,102.71,103.26,101.725,7722300,156.8589,71.71,71.07,72.115,70.625,12621946,94.192,73.13,73.75,73.78,72.88,9344740,125.6861,33.915,34.025,34.26,33.735,14150444,76.4103,132.8,133.77,134.01,132.13,6905994,186.8889,40.07,40.348,40.63,39.855,4544914,51.5512,76.06,74.63,76.2625,74.165,8722596,99.995,4136.13,4126.7,4159.77,4095.01,596475366,6413.2337,18.91,20.72,20.75,18.48,18.91,3.7435,3.7054,3.7952,3.6163,3.7435,4.6154,4.5154,4.6387,4.4207,4.6154,4.75,6.4,6.4,3.5,3.5,18.91,20.72,20.75,18.48,18.91,3.7435,3.7054,3.7952,3.6163,3.7435,4.6154,4.5154,4.6387,4.4207,4.6154,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/15,41.505,41.05,41.5125,40.94,7956850,70.4449,56.27,55.36,56.3,55.31,4233820,58.5769,44.24,44.5,44.595,43.675,31944246,79.3393,36.75,36.42,36.765,36.37,28514721,58.4256,103.43,102.22,103.455,102.02,6005678,157.8356,72.045,71.275,72.05,71.105,10492454,94.632,73.27,72.98,73.29,72.68,9006025,125.9267,34.135,33.72,34.1575,33.72,11020018,76.906,132.14,132.28,132.455,131.69,6491948,185.9601,40.18,39.83,40.195,39.72,3873031,51.6927,76.95,75.845,76.965,75.55,6823022,101.1651,4147.6,4119.5,4148.11,4103.98,560590364,6432.6337,18.23,19.37,19.41,18.11,18.23,3.8049,3.7435,3.8203,3.7225,3.8049,4.6309,4.6154,4.6968,4.5863,4.6309,4.75,6.4,6.4,3.5,3.5,18.23,19.37,19.41,18.11,18.23,3.8049,3.7435,3.8203,3.7225,3.8049,4.6309,4.6154,4.6968,4.5863,4.6309,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/16,41.035,40.93,41.515,40.83,8673800,69.6472,55.41,55.28,56.11,55.16,5267652,57.6817,43.805,44,44.3775,43.76,25314174,78.5592,36.38,36.4,36.66,36.31,34379073,57.8374,102.36,102.1,103.14,101.915,8838672,156.2027,70.795,71,71.805,70.74,13001292,92.9901,72.74,72.62,73.18,72.309,8355096,125.0158,33.875,33.8,34.0338,33.5125,18399566,76.3202,130.82,130.93,131.985,130.54,8008010,184.1024,39.81,39.53,40.1526,39.26,4807223,51.2167,75.27,75.77,76.845,75.255,11257802,98.9564,4090.41,4114.75,4136.54,4089.49,604958840,6344.5236,20.17,18.26,20.27,18.23,20.17,3.8608,3.8126,3.8705,3.7665,3.8608,4.64,4.6288,4.6826,4.5784,4.64,4.75,6.4,6.4,3.5,3.5,20.17,18.26,20.27,18.23,20.17,3.8608,3.8126,3.8705,3.7665,3.8608,4.64,4.6288,4.6826,4.5784,4.64,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/17,40.65,40.75,40.79,40.4275,7452448,68.9937,55.35,54.99,55.395,54.725,4245115,57.6192,42.245,43.125,43.155,42.06,44680468,75.7615,36.39,36.2,36.435,36.09,35884876,57.8533,103.03,102.29,103.09,101.89,8778990,157.2252,69.91,70.29,70.37,69.3,10606678,91.8276,73.68,72.53,73.71,72.53,11116125,126.6314,34.24,33.885,34.4,33.705,21873458,77.1425,131.99,130.2,132.23,130.08,10434450,185.749,39.61,39.64,39.74,39.24,7192500,50.9594,75.285,74.84,75.32,74.0225,7480156,98.9761,4079.09,4077.39,4081.51,4047.95,672640488,6328.1379,20.02,20.94,21.3,19.82,20.02,3.8148,3.857,3.9252,3.809,3.8148,4.6169,4.64,4.7133,4.6127,4.6169,4.75,6.4,6.4,3.5,3.5,20.02,20.94,21.3,19.82,20.02,3.8148,3.857,3.9252,3.809,3.8148,4.6169,4.64,4.7133,4.6127,4.6169,4.75,4.75,6.4,6.4,3.5,3.5
2023/2/21,39.98,40.44,40.58,39.92,11800620,67.8565,54.13,54.79,55.08,54.11,4176444,56.3492,42.035,42.06,42.52,41.955,33622558,75.3849,35.64,36.08,36.13,35.475,36425232,56.6609,100.67,102.26,102.58,100.57,9805042,153.6238,68.25,68.975,69.39,68.1875,12277714,89.6472,73.4,73.38,73.79,73.0103,8974751,126.1502,33.6,33.99,34.085,33.575,16969068,75.7006,130.28,131.03,131.57,130.0899,9066218,183.3425,38.83,39.4,39.4,38.655,4220845,49.9559,72.77,74.16,74.36,72.75,8837582,95.6697,3997.34,4052.35,4052.35,3995.19,681820082,6201.368,22.87,21.8,23.34,21.8,22.87,3.9525,3.8476,3.9584,3.838,3.9525,4.7226,4.6576,4.7333,4.6411,4.7226,4.75,6.4,6.4,3.5,3.5,22.87,21.8,23.34,21.8,22.87,3.9525,3.8476,3.9584,3.838,3.9525,4.7226,4.6576,4.7333,4.6411,4.7226,4.75,4.75,6.4,6.4,3.5,3.5
