alpha,group,ticker,mean,std,ic_5d,t_stat
24,A,XLE,-1.5107226562499998,2.999769596525207,0.014854293444489883,0.40847061163982873
24,A,XLF,-1.7225000000000008,2.099680611460566,0.07121097071508022,1.9629613983691894
24,A,XLI,-5.7569791666666665,6.9150717987098655,0.017556261561474544,0.4827917944927508
24,A,XLK,-2.6614518229166664,4.422347834936197,0.021373787504057246,0.5878162787288772
24,A,XLP,-3.3413932291666675,3.175802624016122,0.06372682724137192,1.7557668646891693
24,A,XLU,-1.7505729166666664,1.7603084904750121,0.13841054365334882,3.8426464631195083
24,A,XLV,-6.480273437499999,6.204097464487742,0.06482579619416465,1.7861717492180627
24,A,XLRE,-2.33328125,2.415542062695096,0.06453963183458679,1.7782538913769226
24,A,XLY,-4.240957031250001,5.724052129315041,0.01910112252015329,0.5252898743475155
25,B,XLB,0.556611570247934,0.21027339455603183,0.0029080209087266246,0.08006338799339528
25,B,XLC,0.5609799291617474,0.23238238915245535,-0.025699667319300578,-0.7077918727379263
25,B,XLE,0.5242030696576151,0.32660184744802384,0.022163880001717994,0.6103614415601215
25,B,XLF,0.5423848878394333,0.20994014532451596,0.06272995135153767,1.7304765710303094
25,B,XLI,0.5161747343565525,0.32753343498250986,-0.027083601465113412,-0.7459339227489447
25,B,XLK,0.5489964580873672,0.32856876425703374,0.0004623195901599203,0.012728491758276535
25,B,XLP,0.5481700118063755,0.24699970730682036,-0.012863894372189554,-0.35419547175677896
25,B,XLU,0.5682408500590318,0.2660373621044502,-0.04099035007292735,-1.129487398019722
25,B,XLV,0.5241440377804014,0.37033431219506613,0.04683616041375855,1.2909004453869546
25,B,XLRE,0.5763282172373081,0.2545767355156072,0.019686391593277782,0.5421068500717707
25,B,XLY,0.5337662337662338,0.3288538638454712,0.017148041134853506,0.472185864901903
26,A,XLB,-0.18847769552781032,0.5317914170324557,-0.03312553943170718,-0.9094919389236008
26,A,XLC,-0.1774670857819997,0.5351904442507373,0.017239787686515618,0.47094032021793397
26,A,XLE,-0.21171204395938897,0.5006270809977555,-0.026607126575338196,-0.7260026817093833
26,A,XLF,-0.1811778959545016,0.5116813686349498,-0.0029411440563143244,-0.08070782862384404
26,A,XLI,-0.12773313884171544,0.4989276780290213,-0.018836628896981292,-0.5162977255114823
26,A,XLK,-0.14191334628541682,0.5250092689471756,0.03161599924871683,0.8674271188456528
26,A,XLP,-0.24979159125753322,0.4785451816242277,0.01937162680206621,0.5306134170703133
26,A,XLU,-0.22654538769287247,0.5190482637475604,-0.04482456942227895,-1.2247036244889355
26,A,XLV,-0.16832873350376434,0.5247597362268103,0.053438838332816714,1.4665537130890507
26,A,XLRE,-0.17470763704521228,0.5280600790029386,-0.0026799332029074888,-0.07285305166227853
26,A,XLY,-0.16762135343538218,0.5106793278937961,-0.00994444932578479,-0.27217179849987205
27,B,XLB,0.7898832684824902,0.6136553132654468,0.049399549058896625,1.3626189608233836
27,B,XLC,0.85473411154345,0.5194030295768339,-0.07035545145749814,-1.9431045377758425
27,B,XLE,0.795071335927367,0.6069096416159443,-0.013726814606456134,-0.3782087533473271
27,B,XLF,0.867704280155642,0.4974034352226229,-0.03565530628931866,-0.9829270672336088
27,B,XLI,0.9922178988326849,0.12459444544224325,0.002863732092352318,0.07889601272300648
27,B,XLK,0.8469520103761349,0.5320144725406518,-0.008790312862818485,-0.24218207737258135
27,B,XLP,0.7535667963683528,0.6577980696251561,-0.0034746310323922306,-0.09572650514879559
27,B,XLU,0.9429312581063554,0.333203606403596,-0.05037328612120399,-1.389545830893331
27,B,XLV,1.0,0.0,,
27,B,XLRE,0.9092088197146563,0.41661065535566466,0.007753081321506589,0.2136034586111711
27,B,XLY,0.8106355382619974,0.5859311477061732,-0.03566770905741612,-0.983269415793426
28,A,XLB,-0.02105533882774936,0.09455596240231211,-0.05057657956227723,-1.3942486420256996
28,A,XLC,0.0012602247038786714,0.10436381487861164,-0.03810909361688891,-1.049974653564948
28,A,XLE,-0.005984576607454302,0.0991810686955273,0.03869987423549931,1.0662759589949016
28,A,XLF,-0.01562883858347702,0.09654167562412468,0.009775237242030305,0.269142734014186
28,A,XLI,-0.020777005523653972,0.10563241926109326,-0.05080663106862082,-1.4006068658414217
28,A,XLK,-0.02095422683959466,0.11068325792655286,0.026746679562701617,0.7366477673987193
28,A,XLP,-0.012921476664141621,0.09769841434857396,-0.025357541953885177,-0.6983633300272639
