alpha,group,ticker,mean,std,ic_5d,t_stat
16,A,XLC,-0.5045058034748756,0.19619648870704173,0.025995679285677736,0.919028928267363
16,A,XLE,-0.3551294066757984,0.2869254889204082,0.008900528488512896,0.3145677650355799
16,A,XLF,-0.40927114122990405,0.2397408993683867,-0.019232448907836344,-0.679823450344972
16,A,XLI,-0.6541345252685458,0.23648798253693937,-0.03999785265954321,-1.4147039688239604
16,A,XLK,-0.6304880686323985,0.26636989775315023,-0.029440709764958318,-1.0409210478307152
16,A,XLP,-0.37120611347415466,0.25222682575708005,-0.011016812690556094,-0.3893709453199194
16,A,XLU,-0.5728137841539903,0.20367441373743891,0.021205683241168356,0.7496027273290542
16,A,XLV,-0.6311369043327806,0.14910599123915813,-0.0003325867218173936,-0.011754012538956665
16,A,XLRE,-0.669742628505515,0.2088099749084955,0.0012911463300596822,0.045630691089098334
16,A,XLY,-0.5551149881046789,0.25542468882557295,-0.007552235617716848,-0.26691263676850163
17,A,XLB,-0.15695711542818983,0.13602812377408455,-0.018754282413470963,-0.6626498948704159
17,A,XLC,-0.17348969327275113,0.1751039301971566,0.012223428841232219,0.43184986499623107
17,A,XLE,-0.1690353952750647,0.19459295889644332,-0.006731759228711956,-0.23781853949335888
17,A,XLF,-0.1749868818050636,0.1528192754580271,0.013684354512214655,0.4834730567259583
17,A,XLI,-0.17022125028323376,0.16628384744137473,-0.013729996392644238,-0.48508590394751433
17,A,XLK,-0.17315227242913192,0.18879782029753228,0.0427519328355451,1.511681492437312
17,A,XLP,-0.16412799780568377,0.16679028516429598,-0.03725878634687059,-1.3171573324605712
17,A,XLU,-0.16993212824824394,0.1715419058054411,0.006276149776149573,0.22172218280433265
17,A,XLV,-0.16020930974443373,0.16953419835935674,0.037739746121399395,1.3341841216651638
17,A,XLRE,-0.16199025377744386,0.14899202712929727,-0.010504785635164236,-0.3711234961275998
17,A,XLY,-0.1616254785159744,0.1717103612964265,0.02189661700709697,0.773728249575061
18,A,XLB,-0.49161728573493285,0.2093466109466486,0.01508565735110477,0.5325650763832563
18,A,XLC,-0.5778291660644601,0.27387547731417516,0.00717403813468957,0.253240917451492
18,A,XLE,-0.5278219395866455,0.2893794547272796,-0.036765934945271264,-1.298668658051588
